Question;Option A;Option B;Option C;Option D;Answer,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('Q') hidden in the grid of 'O's.<br><code>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O Q O<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 8;Row 4, Column 6;Row 5, Column 8;Row 5, Column 9;D,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('Q') hidden in the grid of 'O's.<br><code>O Q O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br>O O O O O O O O O O<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 4;Row 5, Column 3;Row 1, Column 2;Row 2, Column 3;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b b b b b b b b d<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 1, Column 10;Row 3, Column 1;Row 4, Column 8;Row 2, Column 3;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b b b b b b b b b<br>b b d b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 3;Row 3, Column 8;Row 5, Column 6;Row 5, Column 7;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p q p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 1, Column 2;Row 2, Column 4;Row 4, Column 5;Row 5, Column 6;B,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('5') hidden in the grid of 'S's.<br><code>S S S S S S S S S S<br>S S S S S S S S S S<br>5 S S S S S S S S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 1;Row 1, Column 9;Row 4, Column 8;Row 3, Column 8;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('l') hidden in the grid of '1's.<br><code>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 1 1 1<br>1 1 1 1 1 1 1 l 1 1<br>1 1 1 1 1 1 1 1 1 1<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 4, Column 8;Row 2, Column 4;Row 2, Column 9;Row 3, Column 1;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('d') hidden in the grid of 'b's.<br><code>b b b b b b b b b b<br>b b b b b b b b b b<br>b d b b b b b b b b<br>b b b b b b b b b b<br>b b b b b b b b b b<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 3, Column 2;Row 5, Column 1;Row 2, Column 2;Row 5, Column 10;A,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br>q p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 4, Column 4;Row 2, Column 2;Row 5, Column 1;Row 1, Column 3;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('q') hidden in the grid of 'p's.<br><code>p p p p p p p p p p<br>p p p p p p p p p p<br>p p p p p p q p p p<br>p p p p p p p p p p<br>p p p p p p p p p p<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 2, Column 4;Row 2, Column 2;Row 3, Column 7;Row 3, Column 8;C,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('5') hidden in the grid of 'S's.<br><code>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S 5 S S S S S S<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 1, Column 9;Row 5, Column 4;Row 3, Column 9;Row 1, Column 10;B,,,,,,,,
Attention to Detail: Find the exactly 1 anomaly ('5') hidden in the grid of 'S's.<br><code>S S S S S S S S S S<br>S S S S S S S S S 5<br>S S S S S S S S S S<br>S S S S S S S S S S<br>S S S S S S S S S S<br></code><br>What are its coordinates? (Row 1 is top, Col 1 is left);Row 5, Column 5;Row 2, Column 1;Row 2, Column 10;Row 5, Column 1;C,,,,,,,,
Memorize this cipher: <b>C = + | J = # | H = $ | G = &</b><br>Translate the following sequence accurately: <b>GCGCHC</b>;@&++*=;*=$@*+;$@$%*&;&+&+$+;D,,,,,,,,
Memorize this cipher: <b>J = * | B = @ | G = $ | F = =</b><br>Translate the following sequence accurately: <b>JFGB</b>;*&+=;*++=;*%+=;*=$@;D,,,,,,,,
Memorize this cipher: <b>D = = | H = * | C = & | I = $</b><br>Translate the following sequence accurately: <b>HHDIHI</b>;%&$@+$;#$@***;=#$%*%;**=$*$;D,,,,,,,,
Memorize this cipher: <b>B = % | E = + | C = * | F = @</b><br>Translate the following sequence accurately: <b>ECBB</b>;@&+*;$$+*;+*%%;%+&+;C,,,,,,,,
Memorize this cipher: <b>A = & | H = % | C = * | G = #</b><br>Translate the following sequence accurately: <b>HHACGC</b>;#$+%=+;%%&*#*;=%$@#%;&@*+@+;B,,,,,,,,
Memorize this cipher: <b>E = @ | J = % | D = = | C = *</b><br>Translate the following sequence accurately: <b>EECDC</b>;%=*%&;@@*=*;#**#$;&+&@%;B,,,,,,,,
Memorize this cipher: <b>G = & | B = @ | J = = | H = $</b><br>Translate the following sequence accurately: <b>JHBHGG</b>;&$*&+*;#+#%=@;=$@$&&;=*&%==;C,,,,,,,,
Memorize this cipher: <b>J = % | A = & | D = = | C = @</b><br>Translate the following sequence accurately: <b>CCACJ</b>;@=#$=;#*&+%;@@&@%;=$&%&;C,,,,,,,,
Memorize this cipher: <b>A = = | H = $ | J = + | C = %</b><br>Translate the following sequence accurately: <b>ACHHAC</b>;%%$&=%;=%$$=%;@@=*+#;%#*%$+;B,,,,,,,,
Memorize this cipher: <b>A = * | G = @ | B = $ | F = &</b><br>Translate the following sequence accurately: <b>GBAAF</b>;@$**&;%$&@#;+$$$#;==#&%;A,,,,,,,,
Memorize this cipher: <b>C = & | F = # | E = $ | G = +</b><br>Translate the following sequence accurately: <b>FEGF</b>;=#*@;#$+#;%+*$;@++&;B,,,,,,,,
Memorize this cipher: <b>D = & | I = = | H = % | J = @</b><br>Translate the following sequence accurately: <b>IHDDDD</b>;&=@+&+;#$$**&;=%&&&&;%&*%@%;C,,,,,,,,
Memorize this cipher: <b>H = $ | F = # | D = = | E = @</b><br>Translate the following sequence accurately: <b>EFHDDH</b>;@#$==$;&$&#=#;+=*&+=;#@$$@*;A,,,,,,,,
Memorize this cipher: <b>G = + | J = % | F = # | A = $</b><br>Translate the following sequence accurately: <b>JJAGF</b>;&*###;@#$&@;==$+@;%%$+#;D,,,,,,,,
Memorize this cipher: <b>F = # | G = & | B = = | E = *</b><br>Translate the following sequence accurately: <b>EBBBF</b>;+##@+;@&=%$;*===#;+*+#%;C,,,,,,,,
Memorize this cipher: <b>E = @ | H = $ | F = + | B = =</b><br>Translate the following sequence accurately: <b>EHHEF</b>;=&+*&;$#+&@;@$$@+;*@%%&;C,,,,,,,,
Memorize this cipher: <b>H = * | F = % | E = @ | D = +</b><br>Translate the following sequence accurately: <b>EFHFED</b>;@%*%@+;&%#=##;+=*&=+;@+%@&%;A,,,,,,,,
Memorize this cipher: <b>I = + | D = * | F = = | C = %</b><br>Translate the following sequence accurately: <b>CDFDF</b>;&$&&+;&==@+;%*=*=;&%#$#;C,,,,,,,,
Memorize this cipher: <b>F = * | B = $ | I = # | G = +</b><br>Translate the following sequence accurately: <b>IFBF</b>;#*$*;#=&%;@#=$;@+=#;A,,,,,,,,
Memorize this cipher: <b>D = % | G = # | I = + | E = &</b><br>Translate the following sequence accurately: <b>EIIE</b>;&@+%;&=*%;*#=%;&++&;D,,,,,,,,
Memorize this cipher: <b>H = # | E = = | I = * | C = &</b><br>Translate the following sequence accurately: <b>HIHIHI</b>;#*#*#*;&@@+$=;%=+*@@;#++@&%;A,,,,,,,,
Memorize this cipher: <b>F = & | G = $ | B = @ | C = #</b><br>Translate the following sequence accurately: <b>FCBG</b>;+#*@;%+&+;=$&%;&#@$;D,,,,,,,,
Memorize this cipher: <b>E = # | G = & | C = % | J = =</b><br>Translate the following sequence accurately: <b>EGCCJG</b>;=%=+&@;&=%%@#;$=*@#%;#&%%=&;D,,,,,,,,
Memorize this cipher: <b>I = + | D = $ | C = * | B = %</b><br>Translate the following sequence accurately: <b>BBIBCI</b>;%%+%*+;$@@&@%;@@==*+;#=%&+%;A,,,,,,,,
Memorize this cipher: <b>H = # | A = = | C = @ | B = *</b><br>Translate the following sequence accurately: <b>ABAAHC</b>;$%=+*&;=$*+&*;=*==#@;+&&=%*;C,,,,,,,,
Memorize this cipher: <b>D = & | F = * | H = # | B = %</b><br>Translate the following sequence accurately: <b>BHHB</b>;%##%;*@#@;@+#$;+%#&;A,,,,,,,,
Memorize this cipher: <b>D = & | E = + | C = * | J = %</b><br>Translate the following sequence accurately: <b>CDDJJ</b>;*&&%%;@=$%*;%#%#&;&#@+*;A,,,,,,,,
Memorize this cipher: <b>B = % | J = = | I = # | E = +</b><br>Translate the following sequence accurately: <b>BBJJEI</b>;%%==+#;*@@=$*;#=&#&&;#$&%=#;A,,,,,,,,
Memorize this cipher: <b>E = # | I = & | B = $ | F = =</b><br>Translate the following sequence accurately: <b>IFIEB</b>;$*@=$;$$**#;&##*&;&=&#$;D,,,,,,,,
Memorize this cipher: <b>I = = | A = * | B = + | C = &</b><br>Translate the following sequence accurately: <b>ICIBIB</b>;=&=+=+;##@*$@;&++=&$;&=$+%=;A,,,,,,,,
Memorize this cipher: <b>I = = | F = @ | G = $ | A = +</b><br>Translate the following sequence accurately: <b>FFAI</b>;@@+=;&*@$;%%$+;=@%&;A,,,,,,,,
Memorize this cipher: <b>F = # | G = + | B = % | C = *</b><br>Translate the following sequence accurately: <b>FCGFBF</b>;@$@@$$;#@$*=+;#*+#%#;+#@@+#;C,,,,,,,,
Memorize this cipher: <b>D = = | F = * | E = + | H = %</b><br>Translate the following sequence accurately: <b>EFHFHD</b>;@%##*%;+*%*%=;@&=*$%;&++&&&;B,,,,,,,,
Memorize this cipher: <b>H = * | F = @ | D = + | A = &</b><br>Translate the following sequence accurately: <b>FDHHF</b>;==@#%;@@%*#;@+**@;$++&&;C,,,,,,,,
Memorize this cipher: <b>C = # | J = $ | E = + | B = &</b><br>Translate the following sequence accurately: <b>CBCB</b>;**#@;#*@*;%&%&;#&#&;D,,,,,,,,
Memorize this cipher: <b>G = @ | E = # | B = = | D = *</b><br>Translate the following sequence accurately: <b>EGDDG</b>;+*&$=;#@**@;%&++*;#*+==;B,,,,,,,,
Memorize this cipher: <b>A = # | J = $ | G = % | B = &</b><br>Translate the following sequence accurately: <b>GBGB</b>;%&%&;#$&%;+*=*;++@&;A,,,,,,,,
Memorize this cipher: <b>G = $ | J = @ | C = # | E = +</b><br>Translate the following sequence accurately: <b>CGGCG</b>;#$$#$;#$#*&;%++&&;@*+@$;A,,,,,,,,
Memorize this cipher: <b>I = * | J = $ | E = % | C = &</b><br>Translate the following sequence accurately: <b>JECCIC</b>;$%=&&&;$%&&*&;$=*%@=;$@%*#*;B,,,,,,,,
Memorize this cipher: <b>G = & | C = = | B = @ | H = %</b><br>Translate the following sequence accurately: <b>HBCB</b>;#$%@;%@=@;**&=;+#=#;B,,,,,,,,
Memorize this cipher: <b>G = @ | E = + | D = # | B = =</b><br>Translate the following sequence accurately: <b>EDEBDD</b>;+#*#=*;&@*$@+;+#+=##;$%#%&$;C,,,,,,,,
Memorize this cipher: <b>D = % | A = @ | I = $ | E = =</b><br>Translate the following sequence accurately: <b>DEED</b>;==&+;%==%;@@$=;*&@*;B,,,,,,,,
Memorize this cipher: <b>I = + | H = & | F = $ | J = %</b><br>Translate the following sequence accurately: <b>JIHHH</b>;*%==$;%+&&&;*$%$&;@#+%@;B,,,,,,,,
Memorize this cipher: <b>J = # | I = * | G = = | C = +</b><br>Translate the following sequence accurately: <b>GJCGCI</b>;+++#*%;=#+=+*;*%$%=*;&##%+$;B,,,,,,,,
Memorize this cipher: <b>A = % | D = + | J = * | G = #</b><br>Translate the following sequence accurately: <b>DJJJDA</b>;$%$*&@;*&&=#+;+***+%;#*@%+@;C,,,,,,,,
Memorize this cipher: <b>I = = | E = * | J = @ | F = #</b><br>Translate the following sequence accurately: <b>FEFEJ</b>;*@=*@;#*#*@;%+&&$;=*+%=;B,,,,,,,,
Memorize this cipher: <b>E = = | D = # | I = $ | G = +</b><br>Translate the following sequence accurately: <b>EGIG</b>;=+$+;==@@;*++=;@@*=;A,,,,,,,,
Memorize this cipher: <b>H = $ | D = @ | J = * | E = &</b><br>Translate the following sequence accurately: <b>DEHD</b>;==+%;+&=+;@&$@;%=&@;C,,,,,,,,
Memorize this cipher: <b>D = + | I = @ | H = % | A = =</b><br>Translate the following sequence accurately: <b>AHDIA</b>;%@**#;##$$&;=%+@=;+=#&=;C,,,,,,,,
Memorize this cipher: <b>C = = | B = & | J = @ | G = $</b><br>Translate the following sequence accurately: <b>GJGJ</b>;&@**;$*+*;#*$@;$@$@;D,,,,,,,,
Memorize this cipher: <b>E = + | H = = | J = % | C = #</b><br>Translate the following sequence accurately: <b>HHCEJE</b>;#@*$&+;&*%&%%;$+==$%;==#+%+;D,,,,,,,,
Memorize this cipher: <b>H = & | B = $ | I = @ | A = *</b><br>Translate the following sequence accurately: <b>ABAH</b>;*$*&;&%#$;+#+&;=%$#;A,,,,,,,,
Memorize this cipher: <b>E = & | G = + | A = % | J = *</b><br>Translate the following sequence accurately: <b>GAJJEE</b>;+@$=&%;*$%@#&;+%**&&;#%$+*+;C,,,,,,,,
Memorize this cipher: <b>E = = | C = @ | H = & | B = #</b><br>Translate the following sequence accurately: <b>CEBBE</b>;#$*$&;@=##=;&+%@#;$#$*@;B,,,,,,,,
Memorize this cipher: <b>C = + | G = * | F = = | D = #</b><br>Translate the following sequence accurately: <b>GDCCD</b>;==%=$;=*&++;$=@=%;*#++#;D,,,,,,,,
Memorize this cipher: <b>E = # | D = + | H = & | B = %</b><br>Translate the following sequence accurately: <b>BEHBHH</b>;%#&%&&;*+$@$%;$%%&+&;+@=&#=;A,,,,,,,,
Memorize this cipher: <b>C = @ | I = $ | A = # | J = %</b><br>Translate the following sequence accurately: <b>AJIC</b>;#%$@;+%%=;%#$%;+%@+;A,,,,,,,,
Memorize this cipher: <b>D = = | F = # | I = $ | G = &</b><br>Translate the following sequence accurately: <b>DFDIGF</b>;=#=$&#;#+&@#%;=$$&&$;*$%%+=;A,,,,,,,,
Memorize this cipher: <b>F = + | A = = | E = $ | I = *</b><br>Translate the following sequence accurately: <b>IEEE</b>;*$$$;%@=*;=&%$;*&@$;A,,,,,,,,
Memorize this cipher: <b>B = % | A = = | F = # | C = $</b><br>Translate the following sequence accurately: <b>CCCAC</b>;$*$*@;+@&=&;$$$=$;#$&@*;C,,,,,,,,
Memorize this cipher: <b>F = $ | G = & | A = * | E = =</b><br>Translate the following sequence accurately: <b>EEGGF</b>;==&&$;%##==;+&=*+;%%#@%;A,,,,,,,,
Memorize this cipher: <b>F = = | C = % | B = & | E = @</b><br>Translate the following sequence accurately: <b>EBFFCE</b>;#%%**$;&=&@&=;@&==%@;*&=*@%;C,,,,,,,,
Memorize this cipher: <b>C = # | A = + | I = * | D = @</b><br>Translate the following sequence accurately: <b>CDCCA</b>;#@##+;@@*+=;*=%@=;@%$&%;A,,,,,,,,
Memorize this cipher: <b>C = % | G = = | D = $ | J = #</b><br>Translate the following sequence accurately: <b>DJCJCJ</b>;%+*@+%;%&$%+%;$#%#%#;+*@=++;C,,,,,,,,
Memorize this cipher: <b>G = * | J = # | E = $ | I = &</b><br>Translate the following sequence accurately: <b>JGJEE</b>;&*@*+;&@$+*;%@%$*;#*#$$;D,,,,,,,,
Memorize this cipher: <b>C = $ | H = + | J = @ | A = *</b><br>Translate the following sequence accurately: <b>JJJJHA</b>;%=*#%%;@$#+%%;@@@@+*;$##%=$;C,,,,,,,,
Memorize this cipher: <b>A = + | D = & | C = * | I = @</b><br>Translate the following sequence accurately: <b>AACD</b>;$+*$;++*&;@&=$;@=%@;B,,,,,,,,
Memorize this cipher: <b>E = $ | D = # | G = & | B = =</b><br>Translate the following sequence accurately: <b>BDGEBB</b>;&#$*@&;##&$$@;=#&$==;@&**#$;C,,,,,,,,
Memorize this cipher: <b>B = & | A = * | J = # | I = +</b><br>Translate the following sequence accurately: <b>BBJB</b>;@%=@;++$+;&&#&;&@@@;C,,,,,,,,
Memorize this cipher: <b>D = # | A = $ | C = @ | I = =</b><br>Translate the following sequence accurately: <b>IAIDD</b>;+$+=+;#$%+%;=$=##;*$@$&;C,,,,,,,,
Memorize this cipher: <b>D = # | F = $ | B = * | H = =</b><br>Translate the following sequence accurately: <b>FHDD</b>;+*+#;*@$$;=+=$;$=##;D,,,,,,,,
Memorize this cipher: <b>A = + | G = & | H = # | I = $</b><br>Translate the following sequence accurately: <b>AAHH</b>;$&&=;*&%%;&%#&;++##;D,,,,,,,,
Memorize this cipher: <b>C = + | G = @ | I = % | D = &</b><br>Translate the following sequence accurately: <b>IIDCDG</b>;%%&+&@;*==%=#;%&@&#$;=**##*;A,,,,,,,,
Memorize this cipher: <b>F = + | E = = | A = % | I = $</b><br>Translate the following sequence accurately: <b>FAIEII</b>;&$%&%+;+&+$%*;&&+==#;+%$=$$;D,,,,,,,,
Memorize this cipher: <b>B = % | E = $ | A = + | H = =</b><br>Translate the following sequence accurately: <b>AEAA</b>;=+$&;#@*#;%&+&;+$++;D,,,,,,,,
Memorize this cipher: <b>J = + | D = & | F = = | G = @</b><br>Translate the following sequence accurately: <b>DFJD</b>;#&$=;&+%%;&=+&;#$=&;C,,,,,,,,
Memorize this cipher: <b>E = = | A = + | C = % | H = #</b><br>Translate the following sequence accurately: <b>HCCEC</b>;+#+#*;#%%=%;%$=*%;+**#$;B,,,,,,,,
Memorize this cipher: <b>A = % | D = & | F = + | I = $</b><br>Translate the following sequence accurately: <b>IDFI</b>;$@=#;#&%#;@*%=;$&+$;D,,,,,,,,
Memorize this cipher: <b>E = * | I = $ | D = = | G = +</b><br>Translate the following sequence accurately: <b>GGDE</b>;$#&=;++=*;&@*@;@@+*;B,,,,,,,,
Memorize this cipher: <b>B = & | F = $ | J = % | H = @</b><br>Translate the following sequence accurately: <b>FHFFF</b>;#&=%%;#%$#$;$@$$$;%%$%*;C,,,,,,,,
Memorize this cipher: <b>C = * | F = # | I = $ | B = &</b><br>Translate the following sequence accurately: <b>CBFC</b>;*&#*;+=&=;*+&=;+$@*;A,,,,,,,,
Memorize this cipher: <b>I = * | J = & | F = = | D = $</b><br>Translate the following sequence accurately: <b>FFIF</b>;=#%$;==*=;=*+*;$=+%;B,,,,,,,,
Memorize this cipher: <b>A = * | J = & | C = = | E = +</b><br>Translate the following sequence accurately: <b>JAJE</b>;&=++;&+**;&*&+;@%%&;C,,,,,,,,
Memorize this cipher: <b>B = & | H = + | J = = | G = #</b><br>Translate the following sequence accurately: <b>HHGHJ</b>;=@*$&;++#+=;@&%+&;=%%@%;B,,,,,,,,
Memorize this cipher: <b>I = = | A = % | J = & | G = $</b><br>Translate the following sequence accurately: <b>JIIJGI</b>;+#$#@&;=@@#=*;&==&$=;++++##;C,,,,,,,,
Memorize this cipher: <b>G = & | E = + | J = # | B = $</b><br>Translate the following sequence accurately: <b>GGGG</b>;&&&&;+$+#;$@&&;$=&&;A,,,,,,,,
Memorize this cipher: <b>G = & | B = = | I = # | C = +</b><br>Translate the following sequence accurately: <b>CGIC</b>;+&#+;@@@#;&#&=;@=$*;A,,,,,,,,
Memorize this cipher: <b>G = = | A = $ | J = @ | B = #</b><br>Translate the following sequence accurately: <b>AGJBAA</b>;*+%&$%;*&@$@@;$=@#$$;@&**+@;C,,,,,,,,
Memorize this cipher: <b>E = = | H = & | C = # | B = @</b><br>Translate the following sequence accurately: <b>BEBB</b>;%=$$;$&=&;&+*#;@=@@;D,,,,,,,,
Memorize this cipher: <b>B = = | G = # | J = @ | I = %</b><br>Translate the following sequence accurately: <b>GIIIBJ</b>;#%%%=@;%$*@#*;&=*$$&;@@=+&%;A,,,,,,,,
Memorize this cipher: <b>D = = | A = * | E = % | I = $</b><br>Translate the following sequence accurately: <b>ADAA</b>;$@$&;@%%&;$+&$;*=**;D,,,,,,,,
Memorize this cipher: <b>C = = | H = @ | J = $ | E = *</b><br>Translate the following sequence accurately: <b>JEEC</b>;%%%&;$**=;@#@&;@=&&;B,,,,,,,,
Memorize this cipher: <b>E = * | A = $ | D = @ | I = &</b><br>Translate the following sequence accurately: <b>AIDD</b>;*@%&;+$@#;$&@@;#=@$;C,,,,,,,,
Memorize this cipher: <b>J = & | D = @ | H = % | G = $</b><br>Translate the following sequence accurately: <b>DDJH</b>;@@&%;*=@#;*@$$;&*=$;A,,,,,,,,
Memorize this cipher: <b>D = + | G = $ | F = & | A = %</b><br>Translate the following sequence accurately: <b>GAFA</b>;+#==;@$@#;$#*+;$%&%;D,,,,,,,,
Memorize this cipher: <b>E = @ | A = & | I = + | H = =</b><br>Translate the following sequence accurately: <b>HHHAH</b>;%++#=;=+&%@;===&=;+=*#%;C,,,,,,,,
Memorize this cipher: <b>D = & | I = $ | A = * | E = #</b><br>Translate the following sequence accurately: <b>EAIAD</b>;&+$@&;&&#@*;&&#&*;#*$*&;D,,,,,,,,
Memorize this cipher: <b>F = * | J = % | E = = | I = +</b><br>Translate the following sequence accurately: <b>FFIFEE</b>;@*##@@;@@**$&;@&*#*&;**+*==;D,,,,,,,,
Memorize this cipher: <b>F = + | B = $ | H = * | E = &</b><br>Translate the following sequence accurately: <b>EBBEFE</b>;*=#@#@;%@@##&;&$$&+&;%$@$#$;C,,,,,,,,
Memorize this cipher: <b>I = # | G = % | E = = | B = +</b><br>Translate the following sequence accurately: <b>IGIEII</b>;@$$+*#;#%#=##;&=#@@=;*&#+%=;B,,,,,,,,
Memorize this cipher: <b>H = # | A = @ | B = % | E = =</b><br>Translate the following sequence accurately: <b>BBEAAH</b>;$@%*&=;&#&$&$;+*@+=#;%%=@@#;D,,,,,,,,
Memorize this cipher: <b>J = & | C = $ | I = @ | A = =</b><br>Translate the following sequence accurately: <b>JIIJJA</b>;@+$&*&;+&@$@&;#%=$%@;&@@&&=;D,,,,,,,,
Memorize this cipher: <b>F = % | H = * | I = @ | C = &</b><br>Translate the following sequence accurately: <b>HCCFIH</b>;=+**+%;=%#+$#;*&&%@*;@*&#=+;C,,,,,,,,
Memorize this cipher: <b>H = & | J = * | B = # | D = %</b><br>Translate the following sequence accurately: <b>JBBBD</b>;#@$=*;&@=*+;*###%;$=#%%;C,,,,,,,,
Memorize this cipher: <b>J = % | F = = | G = $ | C = *</b><br>Translate the following sequence accurately: <b>CJJG</b>;%@@*;&*+$;+*#@;*%%$;D,,,,,,,,
Memorize this cipher: <b>B = @ | E = = | J = & | G = +</b><br>Translate the following sequence accurately: <b>BEEJ</b>;##@&;*%=+;@==&;=#=*;C,,,,,,,,
Memorize this cipher: <b>J = & | G = $ | B = @ | D = +</b><br>Translate the following sequence accurately: <b>BBDB</b>;=@*#;*#$+;@@+@;=&*=;C,,,,,,,,
Memorize this cipher: <b>J = & | H = % | G = + | E = $</b><br>Translate the following sequence accurately: <b>HJHE</b>;#+=$;=%*%;%&%$;%@+#;C,,,,,,,,
Memorize this cipher: <b>F = * | A = % | J = = | B = &</b><br>Translate the following sequence accurately: <b>JJBABF</b>;**#+%@;==&%&*;%%#+==;**$@*&;B,,,,,,,,
Memorize this cipher: <b>C = # | E = $ | G = + | B = &</b><br>Translate the following sequence accurately: <b>EGBB</b>;$+&&;=+*$;&#+@;&%%$;A,,,,,,,,
Memorize this cipher: <b>D = # | G = & | H = + | F = $</b><br>Translate the following sequence accurately: <b>HHFDH</b>;$*%@@;++$#+;*&%$*;##$*#;B,,,,,,,,
Memorize this cipher: <b>G = # | A = * | F = = | C = %</b><br>Translate the following sequence accurately: <b>AFCG</b>;%@+&;@$$%;@&=@;*=%#;D,,,,,,,,
Memorize this cipher: <b>D = & | F = $ | A = = | I = #</b><br>Translate the following sequence accurately: <b>IDAIF</b>;@*%#+;#&=#$;@#%$+;&=+*=;B,,,,,,,,
Memorize this cipher: <b>I = = | G = + | J = % | H = *</b><br>Translate the following sequence accurately: <b>GIIGGI</b>;&===%%;==*$*$;+==++=;=%$=#+;C,,,,,,,,
Memorize this cipher: <b>D = @ | B = * | A = $ | G = =</b><br>Translate the following sequence accurately: <b>ADBD</b>;$@*@;@@&@;&*$%;@$*+;A,,,,,,,,
Memorize this cipher: <b>J = % | A = = | G = * | F = $</b><br>Translate the following sequence accurately: <b>GFAFFA</b>;@%=&*+;&*%@@&;$*#+*@;*$=$$=;D,,,,,,,,
Memorize this cipher: <b>G = $ | J = = | F = % | E = +</b><br>Translate the following sequence accurately: <b>GGGE</b>;+*=&;#*%=;#$$%;$$$+;D,,,,,,,,
Memorize this cipher: <b>B = & | H = * | A = = | I = #</b><br>Translate the following sequence accurately: <b>IHIHHI</b>;@+@@*&;+@#%&#;*@&=+*;#*#**#;D,,,,,,,,
Memorize this cipher: <b>G = * | E = # | A = $ | I = &</b><br>Translate the following sequence accurately: <b>AAGG</b>;***%;$+&@;$$**;%+$#;C,,,,,,,,
Memorize this cipher: <b>D = = | J = $ | F = % | H = &</b><br>Translate the following sequence accurately: <b>HFJF</b>;@@=$;&%$%;##&@;*+=&;B,,,,,,,,
